Event,Timestamp,Score
yellow,0.4417908191680908,40
green,0.4403038024902344,40
blue,0.45737385749816895,40
red,0.47838592529296875,40
green,0.47136807441711426,40
green,0.47583484649658203,40
red,0.4387702941894531,40
yellow,0.4414060115814209,40
red,0.5083611011505127,40
blue,0.4751889705657959,40
green,0.6106281280517578,40
green,271.8498659133911,0
